original order,Case Number,Year,Country,Activity,Sex,Age,Fatal,Species
471,1879.08.30.R,1879,FIJI,Other,M,0,N,Unknown/Other
470,1879.07.03,1879,USA,Swimming,M,0,N,Unknown/Other
469,1879.03.19,1879,NEW ZEALAND,Swimming,M,19,Y,Unknown/Other
467,1879.00.00,1879,USA,Swimming,M,0,Y,Tiger shark
466,1878.11.17,1878,AUSTRALIA,Swimming,M,0,N,Unknown/Other
465,1878.10.24.R,1878,INDONESIA,Swimming,M,22,Y,Unknown/Other
464,1878.10.13,1878,UNKNOWN,Other,M,0,Y,Unknown/Other
463,1878.09.14.R,1878,USA,Fishing,M,0,N,Unknown/Other
462,1878.09.02.b,1878,ATLANTIC OCEAN,Shipwreck,M,0,N,Unknown/Other
461,1878.09.02.a,1878,ATLANTIC OCEAN,Shipwreck,M,0,Y,Unknown/Other
460,1878.08.09,1878,USA,Swimming,M,0,Y,Unknown/Other
459,1878.08.08,1878,USA,Swimming,M,14,Y,Unknown/Other
458,1878.06.10,1878,PHILIPPINES,Other,F,0,Y,Unknown/Other
457,1878.03.30.R,1878,NEW GUINEA,Other,M,0,N,Unknown/Other
456,1878.02.13,1878,SOUTH AFRICA,Shipwreck,M,0,Y,Unknown/Other
455,1878.02.02,1878,BRAZIL,Swimming,M,0,Y,Unknown/Other
454,1878.00.00,1878,AUSTRALIA,Swimming,M,11,Y,Unknown/Other
453,1877.12.15.R,1877,FIJI,Other,Unknown,0,Y,Unknown/Other
452,1877.12.15,1877,AUSTRALIA,Swimming,M,11,N,Unknown/Other
451,1877.12.12,1877,AUSTRALIA,Swimming,M,0,Y,Unknown/Other
450,1877.09.15,1877,AUSTRALIA,Fishing,M,0,N,Unknown/Other
448,1877.04.07,1877,AUSTRALIA,Other,M,0,N,Unknown/Other
447,1877.04.04.,1877,AUSTRALIA,Swimming,M,0,N,Unknown/Other
446,1877.03.16,1877,ITALY,Surfing,M,0,N,Unknown/Other
445,1877.03.11,1877,FIJI,Other,M,15,N,Unknown/Other
444,1877.02.17.R,1877,AUSTRALIA,Fishing,M,0,N,Unknown/Other
443,1877.01.28,1877,AUSTRALIA,Swimming,M,0,Y,Unknown/Other
442,1877.01.24.R,1877,AUSTRALIA,Swimming,F,0,N,Unknown/Other
440,1877.00.00,1877,INDIA,Other,M,0,N,Unknown/Other
439,1876.10.13.R,1876,USA,Fishing,M,0,Y,Unknown/Other
438,1876.09.07.R,1876,GREECE,Diving,M,0,Y,Unknown/Other
437,1876.06.04.R,1876,USA,Swimming,M,0,N,Unknown/Other
436,1876.05.14,1876,AUSTRALIA,Swimming,M,0,Y,Unknown/Other
435,1876.02.06,1876,AUSTRALIA,Swimming,M,0,Y,Unknown/Other
434,1876.00.00.d,1876,LEBANON,Diving,M,0,Y,Unknown/Other
433,1876.00.00.c,1876,UNITED KINGDOM,Other,M,0,N,Blue shark
432,1876.00.00.b,1876,AUSTRALIA,Diving,M,0,N,Unknown/Other
431,1876.00.00.a,1876,AUSTRALIA,Other,M,0,Y,Unknown/Other
430,1875.11.27.R,1875,AUSTRALIA,Fishing,M,0,N,Unknown/Other
429,1875.08.10,1875,SOUTH AFRICA,Other,Unknown,0,UNKNOWN,Unknown/Other
428,1875.03.03,1875,NEW ZEALAND,Swimming,M,3,Y,Unknown/Other
427,1875.01.20.R,1875,AUSTRALIA,Swimming,M,0,UNKNOWN,Unknown/Other
426,1874.11.21,1874,AUSTRALIA,Swimming,M,0,N,Unknown/Other
425,1875.00.00,1875,AUSTRALIA,Other,M,0,Y,Unknown/Other
424,1874.11.14.R,1874,CROATIA,Fishing,Unknown,0,N,Unknown/Other
423,1874.07.23,1874,FRANCE,Fishing,Unknown,0,N,Unknown/Other
422,1874.07.15.R,1874,USA,Fishing,M,0,N,Unknown/Other
421,1874.07.15,1874,USA,Swimming,M,0,N,Unknown/Other
420,1876.06.18.R,1874,MEXICO,Swimming,M,0,Y,Unknown/Other
419,1874.06.15.b.R,1874,KIRIBATI,Other,M,0,Y,Unknown/Other
418,1874.06.15.a.R,1874,UNKNOWN,Shipwreck,M,0,N,Unknown/Other
417,1874.06.00,1874,HONDURAS,Shipwreck,M,0,Y,Unknown/Other
416,1874.04.20.R,1874,CANADA,Fishing,M,0,N,White shark
415,1874.02.15,1874,TUVALU,Kayaking,Unknown,0,Y,Unknown/Other
414,1874.01.09,1874,AUSTRALIA,Swimming,M,0,N,Unknown/Other
413,1873.07.28,1873,USA,Fishing,M,0,N,Unknown/Other
411,1873.01.09.R,1873,AUSTRALIA,Swimming,M,0,N,Hammerhead shark
410,1873.00.00,1873,CUBA,Swimming,M,27,N,Unknown/Other
409,1872.11.30.R,1872,INDIAN OCEAN,Swimming,M,0,Y,Unknown/Other
408,1872.11.24,1872,AZORES,Other,M,0,UNKNOWN,Unknown/Other
407,1872.10.22,1872,BAHAMAS,Other,M,0,Y,Unknown/Other
406,1872.08.07.R,1872,CROATIA,Fishing,M,0,UNKNOWN,Unknown/Other
405,1872.04.03.R,1872,USA,Kayaking,M,0,N,Unknown/Other
404,1872.02.26,1872,AUSTRALIA,Shipwreck,Unknown,0,Y,Unknown/Other
402,1872.00.00,1872,ATLANTIC OCEAN,Other,M,0,N,Unknown/Other
400,1871.08.29.R,1871,USA,Fishing,M,0,N,Unknown/Other
399,1871.08.00,1871,USA,Fishing,M,0,N,Unknown/Other
398,1871.05.22.R,1871,SRI LANKA,Swimming,M,0,N,Unknown/Other
397,1871.05.13.R,1871,GUYANA,Other,M,0,UNKNOWN,Unknown/Other
396,1871.03.24,1871,INDIA,Swimming,M,30,Y,Unknown/Other
395,1871.00.00.c,1871,AUSTRALIA,Other,M,0,Y,Unknown/Other
394,1871.00.00.b,1871,AUSTRALIA,Other,M,0,N,Unknown/Other
393,1871.00.00.a,1871,AUSTRALIA,Fishing,M,0,N,Unknown/Other
392,1870.07.27,1870,USA,Swimming,M,0,N,Unknown/Other
391,1870.06.19,1870,INDIA,Swimming,M,40,N,Unknown/Other
390,1870.06.01,1870,INDIA,Swimming,M,40,N,Unknown/Other
389,1870.05.26.R,1870,AUSTRALIA,Fishing,M,13,N,Unknown/Other
388,1870.05.18,1870,INDIA,Swimming,M,39,N,Unknown/Other
387,1870.05.11,1870,INDIA,Swimming,M,40,N,Unknown/Other
386,1870.01.09,1870,AUSTRALIA,Swimming,M,17,N,Unknown/Other
385,1870.00.00,1870,AUSTRALIA,Kayaking,M,0,UNKNOWN,Unknown/Other
384,1869.04.15.R,1869,AUSTRALIA,Fishing,M,0,N,Tiger shark
382,1868.09.01,1868,ITALY,Other,M,0,Y,White shark
381,1868.05.13,1868,INDIA,Swimming,M,35,Y,Unknown/Other
380,1868.01.17,1868,VIETNAM,Other,M,0,Y,Unknown/Other
379,1868.01.04.R,1868,AUSTRALIA,Fishing,Unknown,0,N,Unknown/Other
378,1868.00.00.b,1868,AUSTRALIA,Swimming,M,0,Y,Unknown/Other
377,1868.00.00.a,1868,NEW ZEALAND,Swimming,M,0,N,Unknown/Other
376,1867.08.22.R,1867,EGYPT,Swimming,M,0,Y,Unknown/Other
375,1867.08.00,1867,MEXICO,Other,M,0,Y,Unknown/Other
374,1867.06.26,1867,CUBA,Shipwreck,M,0,Y,Unknown/Other
373,1867.01.26.R,1867,AUSTRALIA,Other,Unknown,0,N,Unknown/Other
372,1867.00.00,1867,CUBA,Other,M,0,Y,Unknown/Other
371,1866.07.09.R,1866,USA,Swimming,M,0,Y,Unknown/Other
369,1865.09.02,1865,USA,Swimming,M,17,N,Unknown/Other
368,1865.07.14.R,1865,USA,Swimming,M,0,Y,Unknown/Other
367,1865.03.01.R,1865,SOUTH AFRICA,Fishing,M,0,Y,Unknown/Other
366,1865.00.00,1865,AUSTRALIA,Other,Unknown,0,N,Unknown/Other
365,1864.10.02,1864,USA,Shipwreck,M,0,Y,Unknown/Other
364,1864.09.18.R,1864,FRANCE,Other,M,0,N,Unknown/Other
363,1864.09.00,1864,SCOTLAND,Other,M,0,N,Unknown/Other
362,1864.08.12,1864,USA,Swimming,M,13,N,Unknown/Other
361,1864.08.00,1864,MADAGASCAR,Sailing,M,0,Y,Unknown/Other
360,1864.07.25,1864,SPAIN,Swimming,M,0,Y,Unknown/Other
359,1864.05,1864,MAURITIUS,Sailing,M,0,Y,Unknown/Other
358,1864.04.09,1864,CHINA,Swimming,M,0,UNKNOWN,Unknown/Other
357,1864.04.00,1864,MAURITIUS,Sailing,M,0,Y,Unknown/Other
356,1864.01.27.R,1864,PANAMA,Other,M,0,Y,Unknown/Other
355,1864.01.16.R,1864,NEW ZEALAND,Kayaking,M,0,Y,Unknown/Other
354,1864.01.02,1864,NEW ZEALAND,Swimming,M,0,N,Unknown/Other
353,1864.00.00.R,1864,INDONESIA,Other,M,0,Y,Unknown/Other
351,1863.12.14,1863,GUINEA,Swimming,M,18,Y,Unknown/Other
350,1863.09.13.R,1863,USA,Swimming,M,0,N,Unknown/Other
349,1863.07.09,1863,USA,Fishing,M,0,N,Unknown/Other
348,1863.04.00,1863,AUSTRALIA,Other,M,0,Y,Unknown/Other
347,1863.03.05,1863,AUSTRALIA,Swimming,M,0,N,Unknown/Other
345,1863.01.10,1863,AUSTRALIA,Swimming,M,17,Y,Unknown/Other
344,1863.00.00.R4,1863,ANDAMAN ISLANDS,Sailing,M,0,Y,Unknown/Other
343,1863.00.00.R3,1863,SRI LANKA,Sailing,M,0,Y,Unknown/Other
342,1863.00.00.R2,1863,SRI LANKA,Sailing,M,0,Y,Unknown/Other
341,1863.00.00.R,1863,GREECE,Swimming,M,0,Y,Unknown/Other
340,1862.12.22,1862,NEW ZEALAND,Swimming,M,28,N,Unknown/Other
339,1862.12.19.R,1862,AUSTRALIA,Fishing,M,0,Y,Unknown/Other
338,1862.12.04,1862,NEW ZEALAND,Other,Unknown,0,UNKNOWN,Unknown/Other
337,1862.08.15.R,1862,SPAIN,Swimming,F,0,N,Unknown/Other
335,1862.07.25,1862,SPAIN,Swimming,M,18,Y,Unknown/Other
334,1862.07.14,1862,SPAIN,Other,M,18,Y,Unknown/Other
333,1862.07.13,1862,SPAIN,Swimming,M,0,Y,Unknown/Other
332,1862.06.03,1862,SOUTH AFRICA,Other,M,0,N,Unknown/Other
331,1862.05.05,1862,SOUTH AFRICA,Swimming,M,0,N,Unknown/Other
330,1862.00.00.b,1862,USA,Other,F,0,N,Unknown/Other
329,1862.00.00.a,1862,JAPAN,Other,M,0,Y,Unknown/Other
328,1861.11.10,1861,SINGAPORE,Swimming,M,0,Y,Unknown/Other
327,1861.09.25.R,1861,CUBA,Other,M,0,N,Unknown/Other
326,1861.03.00,1861,NEW ZEALAND,Swimming,M,0,N,Unknown/Other
325,1861.02.12.R,1861,EQUATORIAL GUINEA,Swimming,M,0,Y,Unknown/Other
324,1861.01.15.R,1861,AUSTRALIA,Swimming,M,0,N,Unknown/Other
323,1860.12.26,1860,AUSTRALIA,Swimming,M,0,N,Unknown/Other
322,1860.10.00,1860,CANADA,Fishing,M,0,Y,Unknown/Other
321,1860.08.01,1860,USA,Swimming,M,0,N,Unknown/Other
320,1860.04.00.b,1860,NEW ZEALAND,Swimming,M,0,N,Unknown/Other
319,1860.04.00.a,1860,NEW ZEALAND,Swimming,M,0,Y,Unknown/Other
318,1860.03.27,1860,COOK ISLANDS,Shipwreck,M,0,Y,Unknown/Other
317,1860.03.11,1860,BAHAMAS,Other,M,0,Y,Unknown/Other
316,1859.03.16,1859,USA,Sailing,M,21,Y,Unknown/Other
313,1858.04.04,1858,TOBAGO,Swimming,M,0,N,Unknown/Other
312,1858.03.14,1858,AUSTRALIA,Swimming,M,22,Y,Unknown/Other
311,1858.01.14.R,1858,USA,Swimming,M,0,Y,Unknown/Other
310,1858.01.09.R,1858,TONGA,Other,M,0,Y,Unknown/Other
309,1857.05.05,1857,USA,Swimming,M,0,Y,Unknown/Other
308,1856.11.25.R,1856,FIJI,Swimming,M,0,Y,Unknown/Other
307,1856.11.20.R,1856,UNKNOWN,Swimming,M,22,Y,Unknown/Other
306,1856.06.21.R,1856,UNITED KINGDOM,Swimming,M,0,Y,Unknown/Other
305,1856.02.06,1856,AUSTRALIA,Swimming,M,17,UNKNOWN,Unknown/Other
304,1855.11.11,1855,AUSTRALIA,Swimming,M,0,Y,Unknown/Other
303,1855.09.30,1855,USA,Other,M,0,N,Unknown/Other
302,1855.07.28,1855,UNKNOWN,Swimming,M,0,Y,Unknown/Other
301,1855.04.09.R,1855,AUSTRALIA,Other,F,0,Y,Unknown/Other
300,1855.03.28,1855,AUSTRALIA,Other,M,0,Y,Unknown/Other
299,1855.02.12.R,1855,SOLOMON ISLANDS,Swimming,M,0,Y,Unknown/Other
298,1855.00.00,1855,AUSTRALIA,Swimming,M,0,UNKNOWN,Unknown/Other
297,1853.11.08,1853,AUSTRALIA,Swimming,M,0,N,Unknown/Other
296,1853.09.28,1853,USA,Diving,M,0,N,White shark
295,1853.07.13.R,1853,USA,Swimming,M,0,Y,Tiger shark
294,"1853,94.29",1853,GREECE,Swimming,M,0,N,Unknown/Other
293,1853.00.00.d,1853,AUSTRALIA,Other,M,0,Y,Unknown/Other
292,1853.00.00.c,1853,USA,Diving,M,0,N,White shark
290,1853.00.00.a,1853,USA,Other,M,0,Y,Unknown/Other
288,1852.10.23.R,1852,PACIFIC OCEAN,Fishing,M,0,N,Unknown/Other
287,1852.10.09.R,1852,AUSTRALIA,Sailing,M,0,Y,Unknown/Other
286,1852.08.07,1852,TONGA,Sailing,M,0,Y,Unknown/Other
285,1852.08.00,1852,USA,Swimming,M,0,Y,Unknown/Other
284,1852.07.28,1852,ATLANTIC OCEAN,Other,F,1,UNKNOWN,Unknown/Other
283,1852.05.24,1852,SOUTH AFRICA,Swimming,M,0,Y,Unknown/Other
282,1852.02.26,1852,SOUTH AFRICA,Shipwreck,M,0,Y,White shark
281,1852.01.22,1852,NEW ZEALAND,Swimming,M,0,Y,Unknown/Other
280,1852.00.00,1852,USA,Swimming,M,0,Y,Unknown/Other
279,1851.06.16.R,1851,MEXICO,Swimming,M,0,Y,Unknown/Other
278,1851.03.08.R,1851,USA,Swimming,M,0,Y,Unknown/Other
277,1851.00.00,1851,USA,Diving,M,0,N,Unknown/Other
276,1850.10.21,1850,USA,Swimming,M,0,Y,Unknown/Other
275,1850.00.00,1850,NICARAGUA,Swimming,M,0,Y,Unknown/Other
274,1849.12.09,1849,AUSTRALIA,Other,M,0,Y,Unknown/Other
273,1849.12.01,1849,AUSTRALIA,Swimming,M,0,Y,Unknown/Other
272,1849.10.04,1849,PERU,Swimming,M,0,Y,Unknown/Other
271,1849.09.19,1849,AUSTRALIA,Swimming,M,0,Y,Unknown/Other
270,1849.06.08.b,1849,USA,Other,M,0,Y,Unknown/Other
269,1849.06.08.a,1849,USA,Swimming,F,0,Y,Unknown/Other
267,1848.08.31,1848,USA,Swimming,M,15,N,Unknown/Other
265,1848.07.00,1848,UNITED KINGDOM,Swimming,M,0,N,Unknown/Other
264,1847.11.30,1847,AUSTRALIA,Swimming,M,0,N,Unknown/Other
263,1847.09.10,1847,USA,Swimming,M,0,N,Unknown/Other
262,1847.07.19,1847,GREECE,Swimming,M,19,Y,Unknown/Other
261,1847.07.03.R,1847,USA,Other,M,0,N,Unknown/Other
260,1847.03.11,1847,AUSTRALIA,Shipwreck,M,0,N,Unknown/Other
259,1847.02.12,1847,MEXICO,Shipwreck,Unknown,0,Y,Unknown/Other
258,1847.00.00.c,1847,AUSTRALIA,Other,Unknown,0,N,Unknown/Other
256,1847.00.00.a,1847,USA,Sailing,M,0,N,Unknown/Other
255,1846.12.08,1846,MEXICO,Shipwreck,M,0,Y,Unknown/Other
254,1846.09.30.R,1846,AFRICA,Other,M,0,Y,Unknown/Other
253,1846.08.20.R,1846,CUBA,Swimming,M,0,N,Unknown/Other
252,1845.12.26,1845,AUSTRALIA,Fishing,M,0,Y,Unknown/Other
251,1845.11.04,1845,MEXICO,Swimming,M,0,Y,Unknown/Other
250,1845.09.16.R,1845,UNITED KINGDOM,Other,M,0,N,Unknown/Other
249,1845.09.10.R,1845,USA,Fishing,M,0,Y,Unknown/Other
248,1845.07.31.R,1845,USA,Sailing,M,0,Y,Unknown/Other
247,1845.00.00.R,1845,SIERRA LEONE,Other,M,0,Y,Unknown/Other
246,1844.07.20.,1844,NAMIBIA,Sailing,M,0,Y,Unknown/Other
245,1844.07.16.R,1844,ALGERIA,Swimming,M,0,Y,Unknown/Other
244,1844.05.24,1844,UNKNOWN,Sailing,M,0,Y,Unknown/Other
243,1844.00.00,1844,MADAGASCAR,Sailing,M,0,Y,Unknown/Other
242,1842.07.13,1842,USA,Swimming,M,15,N,Unknown/Other
241,1842.07.06,1842,USA,Other,Unknown,0,N,Unknown/Other
240,1842.00.00.b,1842,INDIA,Swimming,M,7,Y,Unknown/Other
239,1842.00.00.a,1842,AUSTRALIA,Other,M,0,N,Unknown/Other
238,1841.03.27,1841,AUSTRALIA,Swimming,M,0,Y,Unknown/Other
237,1840.12.00,1840,AUSTRALIA,Swimming,M,0,Y,Unknown/Other
236,1840.09.18.R,1840,FIJI,Other,M,0,N,Unknown/Other
235,1840.07.22.R,1840,USA,Swimming,M,0,Y,Unknown/Other
234,1840.04.09.R,1840,CARIBBEAN SEA,Swimming,M,0,Y,Unknown/Other
233,1840.02.00,1840,AUSTRALIA,Sailing,Unknown,0,N,Unknown/Other
232,1839.11.17,1839,AUSTRALIA,Other,M,0,UNKNOWN,Unknown/Other
231,1839.04.14,1839,CUBA,Other,M,0,Y,Unknown/Other
230,1839.00.00.b,1839,AUSTRALIA,Other,M,0,Y,Unknown/Other
229,1839.00.00.a,1839,FIJI,Other,M,29,N,Unknown/Other
228,1837.09.03,1837,USA,Swimming,M,0,N,Unknown/Other
227,1837.07.00,1837,USA,Swimming,M,0,N,Unknown/Other
226,1837.01.17,1837,AUSTRALIA,Swimming,M,12,Y,Unknown/Other
224,1836.08.19.R,0,UNITED KINGDOM,Swimming,M,0,Y,Unknown/Other
222,1836.00.00.a,1836,AUSTRALIA,Other,Unknown,0,UNKNOWN,Unknown/Other
221,1835.02.21.R,1835,VANUATU,Swimming,M,0,Y,Unknown/Other
220,1835.01.06,1835,TASMAN SEA,Other,M,0,N,Unknown/Other
219,1834.07.15.R,1834,FRENCH POLYNESIA,Swimming,F,0,Y,Hammerhead shark
218,1832.06.04,1832,AUSTRALIA,Fishing,F,0,N,Unknown/Other
217,1832.01.23.R,1832,AUSTRALIA,Swimming,M,0,N,Unknown/Other
216,1831.08.24,1831,USA,Shipwreck,M,0,Y,Unknown/Other
215,1831.01.22.R,1831,AUSTRALIA,Shipwreck,M,0,UNKNOWN,Unknown/Other
214,1830.07.26,1830,USA,Fishing,M,52,Y,Unknown/Other
213,1830.07.02.R,1830,INDIA,Swimming,M,0,Y,Unknown/Other
212,1830.04.30,1830,INDIA,Swimming,M,0,Y,Unknown/Other
211,1830.04.22.R,1830,UNKNOWN,Other,M,0,Y,Unknown/Other
210,1829.07.03.R,1829,SIERRA LEONE,Other,M,0,N,Unknown/Other
209,1829.06.10,1829,USA,Other,M,0,Y,Unknown/Other
208,1829.00.00,1829,CARIBBEAN SEA,Shipwreck,M,0,Y,Unknown/Other
207,1828.09.28,1828,SIERRA LEONE,Swimming,M,17,N,Unknown/Other
206,1828.00.00,1828,USA,Surfing,M,0,Y,Unknown/Other
205,1827.06.00.b,1827,SIERRA LEONE,Swimming,M,0,N,Unknown/Other
204,1827.06.00.a,1827,SIERRA LEONE,Swimming,M,0,N,Unknown/Other
203,1827.00.00,1827,EGYPT,Other,M,0,Y,Unknown/Other
202,1826.12.00,1826,BRAZIL,Other,M,0,N,Unknown/Other
201,1826.11.00,1826,GHANA,Swimming,M,0,Y,Unknown/Other
200,1826.08.28,1826,CUBA,Other,M,0,Y,Unknown/Other
199,1826.08.15.R,1826,UNITED KINGDOM,Swimming,Unknown,0,UNKNOWN,Unknown/Other
198,1826.05.20.R,1826,JAMAICA,Other,M,0,Y,Unknown/Other
197,1825.00.00.b,1825,AUSTRALIA,Swimming,M,0,Y,Unknown/Other
196,1825.00.00,1825,AUSTRALIA,Other,M,0,N,Unknown/Other
194,1822.04.15,1822,NIGERIA,Other,Unknown,0,Y,Unknown/Other
193,1819.07.08.R,1819,SPAIN,Other,M,0,UNKNOWN,Unknown/Other
191,1817.06.24,1817,USA,Swimming,M,0,Y,Unknown/Other
190,1817.06.15,1817,INDIA,Swimming,M,0,Y,Unknown/Other
189,1817.05.11,1817,SRI LANKA,Swimming,M,22,Y,Unknown/Other
188,1817.02.22,1817,SRI LANKA,Diving,M,0,N,Unknown/Other
187,1816.09.03.R,1816,USA,Swimming,M,0,Y,Unknown/Other
186,1815.10.00,1815,TOBAGO,Swimming,M,0,Y,Unknown/Other
185,1812.07.00,1812,UNITED KINGDOM,Swimming,M,0,N,Mako shark
184,1811.03.01,1811,UNKNOWN,Sailing,M,0,Y,Unknown/Other
183,1810.09.15,1810,USA,Other,M,0,Y,Unknown/Other
182,1808.12.25.R,1808,JAMAICA,Swimming,M,0,Y,Unknown/Other
181,1808.06.01.R,1808,ANTIGUA,Other,Unknown,0,UNKNOWN,Unknown/Other
180,1808.02.07.R,1808,INDIA,Swimming,M,0,Y,Unknown/Other
179,1807.01.12,1807,AUSTRALIA,Other,M,0,N,Unknown/Other
178,1806.04.24,1896,USA,Other,M,0,UNKNOWN,Unknown/Other
176,1804.02.26.R,1804,AUSTRALIA,Other,Unknown,0,N,Unknown/Other
175,1803.05.17,1803,USA,Other,M,0,N,Unknown/Other
174,1803.03.00,1803,AUSTRALIA,Other,M,0,N,Unknown/Other
173,1802.04.13.R,1802,INDIA,Other,Unknown,0,Y,Unknown/Other
172,1801.12.18.R,1801,UNKNOWN,Swimming,Unknown,0,Y,Unknown/Other
171,1800.00.00,1800,SEYCHELLES,Other,F,0,Y,Unknown/Other
170,1797.05.28.R,1797,UNKNOWN,Other,Unknown,0,Y,Unknown/Other
169,1792.09.12,1792,UNITED KINGDOM,Fishing,M,0,Y,Unknown/Other
168,1791.00.00,1791,AUSTRALIA,Other,F,0,Y,Unknown/Other
167,1788.05.10,1788,AUSTRALIA,Fishing,Unknown,0,N,Unknown/Other
166,1787.07.05,1787,UNKNOWN,Swimming,M,0,Y,Unknown/Other
165,1786.08.10.R,1786,BARBADOS,Swimming,M,0,Y,Unknown/Other
164,1785.09.26.R,1785,UNITED KINGDOM,Other,M,0,Y,Tiger shark
163,1784.12.12,1784,JAMAICA,Swimming,M,0,Y,Unknown/Other
162,1783.03.02,1783,MARTINIQUE,Other,M,0,Y,Unknown/Other
161,1780.08.08,1780,USA,Swimming,M,0,Y,Unknown/Other
160,1779.00.00,1779,USA,Surfing,M,0,Y,Unknown/Other
159,1776.00.00.R,1776,GUINEA,Other,M,0,Y,Unknown/Other
158,1776.00.00.b,1776,GREENLAND,Other,Unknown,0,Y,White shark
157,1771.07.12.R,1771,USA,Fishing,M,0,Y,Unknown/Other
156,1767.00.00,1767,FRANCE,Swimming,M,0,UNKNOWN,Unknown/Other
155,1764.00.00,1764,SPAIN,Swimming,M,0,Y,Unknown/Other
154,1758.00.00,1758,MEDITERRANEAN SEA,Other,M,0,N,Unknown/Other
153,1753.10.27.R,1753,JAMAICA,Sailing,M,0,Y,Unknown/Other
152,1751.07.27,1751,USA,Swimming,M,0,Y,Unknown/Other
151,1749.00.00,1749,CUBA,Swimming,M,14,N,Unknown/Other
150,1755.00.00,1755,SWEDEN,Other,M,0,UNKNOWN,Unknown/Other
149,1748.00.00,1748,PANAMA,Diving,M,0,Y,Unknown/Other
148,1742.12.17,1742,UNKNOWN,Swimming,M,0,Y,Unknown/Other
147,1738.04.06.R,1738,ITALY,Swimming,M,0,Y,Unknown/Other
145,1723.00.00,1723,HONDURAS,Other,M,0,UNKNOWN,Unknown/Other
144,1721.06.00,1721,ITALY,Swimming,M,0,Y,White shark
143,1703.03.26,1703,BARBADOS,Swimming,M,19,N,Unknown/Other
142,1700.00.00.c,1700,FRANCE,Other,M,0,Y,Unknown/Other
141,1700.00.00.b,1700,FRANCE,Swimming,M,0,N,White shark
140,1700.00.00.a,1700,BARBADOS,Swimming,M,0,Y,Unknown/Other
139,1642.00.00.b,1642,GUINEA,Other,M,0,UNKNOWN,Unknown/Other
138,1638.00.00.R,1638,UNKNOWN,Other,M,0,UNKNOWN,Unknown/Other
137,1637.00.00.R,1637,INDIA,Swimming,Unknown,0,UNKNOWN,Unknown/Other
136,1617.00.00.R,1617,INDIA,Other,Unknown,0,UNKNOWN,Unknown/Other
135,1642.00.00,1642,USA,Swimming,M,0,Y,Unknown/Other
134,1595.00.00,1595,INDIA,Other,M,0,UNKNOWN,Unknown/Other
133,1580.01.10.R,1580,UNKNOWN,Other,M,0,Y,Unknown/Other
132,1555.00.00,1555,UNKNOWN,Swimming,M,0,UNKNOWN,Unknown/Other
131,1554.00.00,1554,FRANCE,Other,M,0,UNKNOWN,White shark
130,1543.00.00,1543,VENEZUELA,Diving,M,0,Y,Unknown/Other
129,0500.00.00,500,MEXICO,Other,M,0,N,Unknown/Other
128,0077.00.00,77,UNKNOWN,Diving,M,0,Y,Unknown/Other
127,0005.00.00,5,AUSTRALIA,Other,M,0,N,Unknown/Other
126,0000.0214,0,UNKNOWN,Diving,M,0,Y,Unknown/Other
125,0000.0336,0,GREECE,Swimming,M,0,Y,Unknown/Other
124,0000.0493,0,GREECE,Shipwreck,M,0,Y,Unknown/Other
123,0000.0725,0,ITALY,Shipwreck,M,0,Y,Unknown/Other
122,ND-0154,0,CANADA,Fishing,M,0,N,Unknown/Other
121,ND-0153,0,KENYA,Diving,M,0,N,Unknown/Other
120,ND-0152,0,KENYA,Diving,M,0,Y,Unknown/Other
119,ND-0151,0,PANAMA,Swimming,M,20,Y,Unknown/Other
118,ND-0150,0,URUGUAY,Swimming,Unknown,0,N,Unknown/Other
117,ND-0149,0,URUGUAY,Swimming,M,0,Y,Unknown/Other
116,ND-0148,0,USA,Swimming,M,0,N,Unknown/Other
115,ND-1940,0,PAPUA NEW GUINEA,Swimming,M,0,Y,Unknown/Other
114,ND-0139,0,AUSTRALIA,Other,F,15,N,Unknown/Other
113,ND-0138,0,AUSTRALIA,Other,M,0,Y,Unknown/Other
112,ND-0136,0,USA,Diving,M,0,N,Galapagos shark
111,ND-0135,0,BERMUDA,Other,M,0,Y,Unknown/Other
110,ND-0134,0,GREECE,Swimming,F,0,Y,Unknown/Other
109,ND-0133,0,USA,Fishing,M,0,Y,Basking shark
108,ND-0132,0,INDIA,Other,M,0,N,Unknown/Other
107,ND-0130,0,LEBANON,Other,M,0,N,Unknown/Other
106,ND-0129,0,SPAIN,Diving,Unknown,0,N,Unknown/Other
105,ND-0127,0,SUDAN,Swimming,F,0,N,Unknown/Other
104,ND-0124,0,UNKNOWN,Other,M,0,N,Unknown/Other
103,ND-0123,0,USA,Other,F,21,N,Blacktip shark
102,ND-0122,0,USA,Surfing,M,0,N,Unknown/Other
101,ND-0119,0,DJIBOUTI,Shipwreck,Unknown,0,Y,Unknown/Other
100,ND-0118,0,LIBYA,Diving,M,0,Y,Unknown/Other
99,ND-0116,0,AUSTRALIA,Fishing,M,0,N,Unknown/Other
98,ND-0115,0,NEW ZEALAND,Other,M,0,Y,Unknown/Other
97,ND-0114,0,UNKNOWN,Fishing,F,0,N,Unknown/Other
96,ND-0113,0,VIETNAM,Swimming,M,0,N,Unknown/Other
95,ND-0111,0,SRI LANKA,Fishing,M,0,N,Unknown/Other
94,ND.0110,0,VENEZUELA,Fishing,M,0,Y,Hammerhead shark
93,ND-0109,0,USA,Fishing,M,0,N,Unknown/Other
92,ND-0108,0,GREECE,Diving,M,0,Y,Unknown/Other
